model	loader	kind	cache_mode	metric	rep	value	status
Qwen/Qwen3-0.6B	ts_serverlessllm_sync	steady_state_decode	cold	decode_min_ms	2	22.44	predicted
Qwen/Qwen3-0.6B	ts_serverlessllm_sync	steady_state_decode	cold	decode_min_ms	3	22.66	predicted
Qwen/Qwen3-0.6B	ts_serverlessllm_sync	steady_state_decode	cold	decode_min_ms	4	22.16	predicted
Qwen/Qwen3-0.6B	ts_serverlessllm_sync	steady_state_decode	cold	decode_min_ms	5	23.02	predicted
Qwen/Qwen3-0.6B	ts_serverlessllm_sync	steady_state_decode	cold	init_ms	1	26619.67	predicted
Qwen/Qwen3-0.6B	ts_serverlessllm_sync	steady_state_decode	cold	init_ms	2	31910.94	predicted
Qwen/Qwen3-0.6B	ts_serverlessllm_sync	steady_state_decode	cold	init_ms	3	26136.00	predicted
Qwen/Qwen3-0.6B	ts_serverlessllm_sync	steady_state_decode	cold	init_ms	4	30184.24	predicted
Qwen/Qwen3-0.6B	ts_serverlessllm_sync	steady_state_decode	cold	init_ms	5	33894.71	predicted
Qwen/Qwen3-0.6B	ts_serverlessllm_sync	steady_state_decode	warm	decode_avg_ms	1	22.77	predicted
Qwen/Qwen3-0.6B	ts_serverlessllm_sync	steady_state_decode	warm	decode_avg_ms	2	22.34	predicted
Qwen/Qwen3-0.6B	ts_serverlessllm_sync	steady_state_decode	warm	decode_avg_ms	3	22.66	predicted
Qwen/Qwen3-0.6B	ts_serverlessllm_sync	steady_state_decode	warm	decode_avg_ms	4	22.89	predicted
Qwen/Qwen3-0.6B	ts_serverlessllm_sync	steady_state_decode	warm	decode_avg_ms	5	22.37	predicted
Qwen/Qwen3-0.6B	ts_serverlessllm_sync	steady_state_decode	warm	decode_max_ms	1	22.66	predicted
Qwen/Qwen3-0.6B	ts_serverlessllm_sync	steady_state_decode	warm	decode_max_ms	2	23.64	predicted
Qwen/Qwen3-0.6B	ts_serverlessllm_sync	steady_state_decode	warm	decode_max_ms	3	23.48	predicted
Qwen/Qwen3-0.6B	ts_serverlessllm_sync	steady_state_decode	warm	decode_max_ms	4	22.54	predicted
Qwen/Qwen3-0.6B	ts_serverlessllm_sync	steady_state_decode	warm	decode_max_ms	5	22.24	predicted
Qwen/Qwen3-0.6B	ts_serverlessllm_sync	steady_state_decode	warm	decode_min_ms	1	21.72	predicted
Qwen/Qwen3-0.6B	ts_serverlessllm_sync	steady_state_decode	warm	decode_min_ms	2	21.79	predicted
Qwen/Qwen3-0.6B	ts_serverlessllm_sync	steady_state_decode	warm	decode_min_ms	3	22.16	predicted
Qwen/Qwen3-0.6B	ts_serverlessllm_sync	steady_state_decode	warm	decode_min_ms	4	22.26	predicted
Qwen/Qwen3-0.6B	ts_serverlessllm_sync	steady_state_decode	warm	decode_min_ms	5	21.67	predicted
Qwen/Qwen3-0.6B	ts_serverlessllm_sync	steady_state_decode	warm	init_ms	1	27406.25	predicted
Qwen/Qwen3-0.6B	ts_serverlessllm_sync	steady_state_decode	warm	init_ms	2	17097.82	predicted
Qwen/Qwen3-0.6B	ts_serverlessllm_sync	steady_state_decode	warm	init_ms	3	27356.46	predicted
Qwen/Qwen3-0.6B	ts_serverlessllm_sync	steady_state_decode	warm	init_ms	4	32305.34	predicted
Qwen/Qwen3-0.6B	ts_serverlessllm_sync	steady_state_decode	warm	init_ms	5	22788.71	predicted
Qwen/Qwen3-0.6B	ts_serverlessllm_sync	ttft	cold	first_token_ms	1	17.52	predicted
Qwen/Qwen3-0.6B	ts_serverlessllm_sync	ttft	cold	first_token_ms	2	18.65	predicted
Qwen/Qwen3-0.6B	ts_serverlessllm_sync	ttft	cold	first_token_ms	3	18.85	predicted
Qwen/Qwen3-0.6B	ts_serverlessllm_sync	ttft	cold	first_token_ms	4	18.44	predicted
Qwen/Qwen3-0.6B	ts_serverlessllm_sync	ttft	cold	first_token_ms	5	18.68	predicted
Qwen/Qwen3-0.6B	ts_serverlessllm_sync	ttft	cold	init_ms	1	33240.43	predicted
Qwen/Qwen3-0.6B	ts_serverlessllm_sync	ttft	cold	init_ms	2	34669.26	predicted
Qwen/Qwen3-0.6B	ts_serverlessllm_sync	ttft	cold	init_ms	3	30754.21	predicted
Qwen/Qwen3-0.6B	ts_serverlessllm_sync	ttft	cold	init_ms	4	24174.96	predicted
Qwen/Qwen3-0.6B	ts_serverlessllm_sync	ttft	cold	init_ms	5	29216.67	predicted
Qwen/Qwen3-0.6B	ts_serverlessllm_sync	ttft	cold	ttft_ms	1	28054.80	predicted
Qwen/Qwen3-0.6B	ts_serverlessllm_sync	ttft	cold	ttft_ms	2	28618.60	predicted
Qwen/Qwen3-0.6B	ts_serverlessllm_sync	ttft	cold	ttft_ms	3	28489.30	predicted
Qwen/Qwen3-0.6B	ts_serverlessllm_sync	ttft	cold	ttft_ms	4	28300.61	predicted
Qwen/Qwen3-0.6B	ts_serverlessllm_sync	ttft	cold	ttft_ms	5	29504.17	predicted
Qwen/Qwen3-0.6B	ts_serverlessllm_sync	ttft	warm	first_token_ms	1	13.05	predicted
Qwen/Qwen3-0.6B	ts_serverlessllm_sync	ttft	warm	first_token_ms	2	12.72	predicted
Qwen/Qwen3-0.6B	ts_serverlessllm_sync	ttft	warm	first_token_ms	3	13.21	predicted
Qwen/Qwen3-0.6B	ts_serverlessllm_sync	ttft	warm	first_token_ms	4	13.29	predicted
Qwen/Qwen3-0.6B	ts_serverlessllm_sync	ttft	warm	first_token_ms	5	13.12	predicted
Qwen/Qwen3-0.6B	ts_serverlessllm_sync	ttft	warm	init_ms	1	24800.86	predicted
Qwen/Qwen3-0.6B	ts_serverlessllm_sync	ttft	warm	init_ms	2	25980.48	predicted
Qwen/Qwen3-0.6B	ts_serverlessllm_sync	ttft	warm	init_ms	3	25441.70	predicted
Qwen/Qwen3-0.6B	ts_serverlessllm_sync	ttft	warm	init_ms	4	25731.51	predicted
Qwen/Qwen3-0.6B	ts_serverlessllm_sync	ttft	warm	init_ms	5	25052.58	predicted
Qwen/Qwen3-0.6B	ts_serverlessllm_sync	ttft	warm	ttft_ms	1	27361.50	predicted
Qwen/Qwen3-0.6B	ts_serverlessllm_sync	ttft	warm	ttft_ms	2	26737.77	predicted
Qwen/Qwen3-0.6B	ts_serverlessllm_sync	ttft	warm	ttft_ms	3	27618.64	predicted
Qwen/Qwen3-0.6B	ts_serverlessllm_sync	ttft	warm	ttft_ms	4	27052.97	predicted
Qwen/Qwen3-0.6B	ts_serverlessllm_sync	ttft	warm	ttft_ms	5	27965.10	predicted
Qwen/Qwen3-14B	ts_safetensors_default	load_only	cold	init_ms	1	165231.31	predicted
Qwen/Qwen3-14B	ts_safetensors_default	load_only	cold	init_ms	2	179655.85	predicted
Qwen/Qwen3-14B	ts_safetensors_default	load_only	cold	init_ms	3	142840.86	predicted
Qwen/Qwen3-14B	ts_safetensors_default	load_only	cold	init_ms	4	178442.81	predicted
Qwen/Qwen3-14B	ts_safetensors_default	load_only	cold	init_ms	5	158845.62	predicted
Qwen/Qwen3-14B	ts_safetensors_default	load_only	warm	init_ms	1	151098.25	predicted
Qwen/Qwen3-14B	ts_safetensors_default	load_only	warm	init_ms	2	154217.76	predicted
Qwen/Qwen3-14B	ts_safetensors_default	load_only	warm	init_ms	3	155040.50	predicted
Qwen/Qwen3-14B	ts_safetensors_default	load_only	warm	init_ms	4	144679.32	predicted
Qwen/Qwen3-14B	ts_safetensors_default	load_only	warm	init_ms	5	149205.56	predicted
Qwen/Qwen3-14B	ts_safetensors_default	steady_state_decode	cold	decode_avg_ms	1	122.26	predicted
Qwen/Qwen3-14B	ts_safetensors_default	steady_state_decode	cold	decode_avg_ms	2	124.26	predicted
Qwen/Qwen3-14B	ts_safetensors_default	steady_state_decode	cold	decode_avg_ms	3	120.30	predicted
Qwen/Qwen3-14B	ts_safetensors_default	steady_state_decode	cold	decode_avg_ms	4	123.47	predicted
Qwen/Qwen3-14B	ts_safetensors_default	steady_state_decode	cold	decode_avg_ms	5	126.25	predicted
Qwen/Qwen3-14B	ts_safetensors_default	steady_state_decode	cold	decode_max_ms	1	127.88	predicted
Qwen/Qwen3-14B	ts_safetensors_default	steady_state_decode	cold	decode_max_ms	2	125.58	predicted
Qwen/Qwen3-14B	ts_safetensors_default	steady_state_decode	cold	decode_max_ms	3	126.54	predicted
Qwen/Qwen3-14B	ts_safetensors_default	steady_state_decode	cold	decode_max_ms	4	124.24	predicted
Qwen/Qwen3-14B	ts_safetensors_default	steady_state_decode	cold	decode_max_ms	5	125.54	predicted
Qwen/Qwen3-14B	ts_safetensors_default	steady_state_decode	cold	decode_min_ms	1	127.06	predicted
Qwen/Qwen3-14B	ts_safetensors_default	steady_state_decode	cold	decode_min_ms	2	122.17	predicted
Qwen/Qwen3-14B	ts_safetensors_default	steady_state_decode	cold	decode_min_ms	3	118.42	predicted
Qwen/Qwen3-14B	ts_safetensors_default	steady_state_decode	cold	decode_min_ms	4	121.88	predicted
Qwen/Qwen3-14B	ts_safetensors_default	steady_state_decode	cold	decode_min_ms	5	122.75	predicted
Qwen/Qwen3-14B	ts_safetensors_default	steady_state_decode	cold	init_ms	1	148535.10	predicted
Qwen/Qwen3-14B	ts_safetensors_default	steady_state_decode	cold	init_ms	2	143778.24	predicted
Qwen/Qwen3-14B	ts_safetensors_default	steady_state_decode	cold	init_ms	3	152745.17	predicted
Qwen/Qwen3-14B	ts_safetensors_default	steady_state_decode	cold	init_ms	4	143369.24	predicted
Qwen/Qwen3-14B	ts_safetensors_default	steady_state_decode	cold	init_ms	5	170626.85	predicted
Qwen/Qwen3-14B	ts_safetensors_default	steady_state_decode	warm	decode_avg_ms	1	126.92	predicted
Qwen/Qwen3-14B	ts_safetensors_default	steady_state_decode	warm	decode_avg_ms	2	124.40	predicted
Qwen/Qwen3-14B	ts_safetensors_default	steady_state_decode	warm	decode_avg_ms	3	119.32	predicted
Qwen/Qwen3-14B	ts_safetensors_default	steady_state_decode	warm	decode_avg_ms	4	123.25	predicted
Qwen/Qwen3-14B	ts_safetensors_default	steady_state_decode	warm	decode_avg_ms	5	120.63	predicted
Qwen/Qwen3-14B	ts_safetensors_default	steady_state_decode	warm	decode_max_ms	1	123.81	predicted
Qwen/Qwen3-14B	ts_safetensors_default	steady_state_decode	warm	decode_max_ms	2	121.09	predicted
Qwen/Qwen3-14B	ts_safetensors_default	steady_state_decode	warm	decode_max_ms	3	125.54	predicted
Qwen/Qwen3-14B	ts_safetensors_default	steady_state_decode	warm	decode_max_ms	4	124.85	predicted
Qwen/Qwen3-14B	ts_safetensors_default	steady_state_decode	warm	decode_max_ms	5	122.33	predicted
Qwen/Qwen3-14B	ts_safetensors_default	steady_state_decode	warm	decode_min_ms	1	123.81	predicted
Qwen/Qwen3-14B	ts_safetensors_default	steady_state_decode	warm	decode_min_ms	2	122.72	predicted
Qwen/Qwen3-14B	ts_safetensors_default	steady_state_decode	warm	decode_min_ms	3	126.80	predicted
Qwen/Qwen3-14B	ts_safetensors_default	steady_state_decode	warm	decode_min_ms	4	117.91	predicted
Qwen/Qwen3-14B	ts_safetensors_default	steady_state_decode	warm	decode_min_ms	5	123.58	predicted
Qwen/Qwen3-14B	ts_safetensors_default	steady_state_decode	warm	init_ms	1	157946.10	predicted
Qwen/Qwen3-14B	ts_safetensors_default	steady_state_decode	warm	init_ms	2	139444.97	predicted
Qwen/Qwen3-14B	ts_safetensors_default	steady_state_decode	warm	init_ms	3	137924.47	predicted
Qwen/Qwen3-14B	ts_safetensors_default	steady_state_decode	warm	init_ms	4	145698.12	predicted
Qwen/Qwen3-14B	ts_safetensors_default	steady_state_decode	warm	init_ms	5	133090.07	predicted
Qwen/Qwen3-14B	ts_safetensors_default	ttft	cold	first_token_ms	1	29.03	predicted
Qwen/Qwen3-14B	ts_safetensors_default	ttft	cold	first_token_ms	2	28.74	predicted
Qwen/Qwen3-14B	ts_safetensors_default	ttft	cold	first_token_ms	3	29.24	predicted
Qwen/Qwen3-14B	ts_safetensors_default	ttft	cold	first_token_ms	4	28.11	predicted
Qwen/Qwen3-14B	ts_safetensors_default	ttft	cold	first_token_ms	5	28.99	predicted
Qwen/Qwen3-14B	ts_safetensors_default	ttft	cold	init_ms	1	168860.50	predicted
Qwen/Qwen3-14B	ts_safetensors_default	ttft	cold	init_ms	2	156744.05	predicted
Qwen/Qwen3-14B	ts_safetensors_default	ttft	cold	init_ms	3	156312.73	predicted
Qwen/Qwen3-14B	ts_safetensors_default	ttft	cold	init_ms	4	173263.66	predicted
Qwen/Qwen3-14B	ts_safetensors_default	ttft	cold	init_ms	5	182041.67	predicted
Qwen/Qwen3-14B	ts_safetensors_default	ttft	cold	ttft_ms	1	159284.64	predicted
Qwen/Qwen3-14B	ts_safetensors_default	ttft	cold	ttft_ms	2	165564.40	predicted
Qwen/Qwen3-14B	ts_safetensors_default	ttft	cold	ttft_ms	3	156008.39	predicted
Qwen/Qwen3-14B	ts_safetensors_default	ttft	cold	ttft_ms	4	158933.51	predicted
Qwen/Qwen3-14B	ts_safetensors_default	ttft	cold	ttft_ms	5	163400.79	predicted
Qwen/Qwen3-14B	ts_safetensors_default	ttft	warm	first_token_ms	1	21.77	predicted
Qwen/Qwen3-14B	ts_safetensors_default	ttft	warm	first_token_ms	2	21.71	predicted
Qwen/Qwen3-14B	ts_safetensors_default	ttft	warm	first_token_ms	3	22.03	predicted
Qwen/Qwen3-14B	ts_safetensors_default	ttft	warm	first_token_ms	4	21.57	predicted
Qwen/Qwen3-14B	ts_safetensors_default	ttft	warm	first_token_ms	5	21.99	predicted
Qwen/Qwen3-14B	ts_safetensors_default	ttft	warm	init_ms	1	139175.18	predicted
Qwen/Qwen3-14B	ts_safetensors_default	ttft	warm	init_ms	2	137570.25	predicted
Qwen/Qwen3-14B	ts_safetensors_default	ttft	warm	init_ms	3	123116.09	predicted
Qwen/Qwen3-14B	ts_safetensors_default	ttft	warm	init_ms	4	152678.31	predicted
Qwen/Qwen3-14B	ts_safetensors_default	ttft	warm	init_ms	5	134785.48	predicted
Qwen/Qwen3-14B	ts_safetensors_default	ttft	warm	ttft_ms	1	147781.88	predicted
Qwen/Qwen3-14B	ts_safetensors_default	ttft	warm	ttft_ms	2	147788.12	predicted
Qwen/Qwen3-14B	ts_safetensors_default	ttft	warm	ttft_ms	3	144219.06	predicted
Qwen/Qwen3-14B	ts_safetensors_default	ttft	warm	ttft_ms	4	145115.59	predicted
Qwen/Qwen3-14B	ts_safetensors_default	ttft	warm	ttft_ms	5	145435.93	predicted
Qwen/Qwen3-14B	ts_safetensors_sync	load_only	cold	init_ms	1	123055.29	predicted
Qwen/Qwen3-14B	ts_safetensors_sync	load_only	cold	init_ms	2	88950.00	predicted
Qwen/Qwen3-14B	ts_safetensors_sync	load_only	cold	init_ms	3	167968.01	predicted
Qwen/Qwen3-14B	ts_safetensors_sync	load_only	cold	init_ms	4	113185.26	predicted
Qwen/Qwen3-14B	ts_safetensors_sync	load_only	cold	init_ms	5	143039.06	predicted
Qwen/Qwen3-14B	ts_safetensors_sync	load_only	warm	init_ms	1	115058.24	predicted
Qwen/Qwen3-14B	ts_safetensors_sync	load_only	warm	init_ms	2	115019.30	predicted
Qwen/Qwen3-14B	ts_safetensors_sync	load_only	warm	init_ms	3	113398.09	predicted
Qwen/Qwen3-14B	ts_safetensors_sync	load_only	warm	init_ms	4	129287.04	predicted
Qwen/Qwen3-14B	ts_safetensors_sync	load_only	warm	init_ms	5	88419.77	predicted
Qwen/Qwen3-14B	ts_safetensors_sync	steady_state_decode	cold	decode_avg_ms	1	125.34	predicted
Qwen/Qwen3-14B	ts_safetensors_sync	steady_state_decode	cold	decode_avg_ms	2	123.31	predicted
Qwen/Qwen3-14B	ts_safetensors_sync	steady_state_decode	cold	decode_avg_ms	3	123.00	predicted
Qwen/Qwen3-14B	ts_safetensors_sync	steady_state_decode	cold	decode_avg_ms	4	121.88	predicted
Qwen/Qwen3-14B	ts_safetensors_sync	steady_state_decode	cold	decode_avg_ms	5	122.79	predicted
Qwen/Qwen3-14B	ts_safetensors_sync	steady_state_decode	cold	decode_max_ms	1	124.78	predicted
Qwen/Qwen3-14B	ts_safetensors_sync	steady_state_decode	cold	decode_max_ms	2	120.46	predicted
Qwen/Qwen3-14B	ts_safetensors_sync	steady_state_decode	cold	decode_max_ms	3	119.11	predicted
Qwen/Qwen3-14B	ts_safetensors_sync	steady_state_decode	cold	decode_max_ms	4	122.67	predicted
Qwen/Qwen3-14B	ts_safetensors_sync	steady_state_decode	cold	decode_max_ms	5	125.08	predicted
Qwen/Qwen3-14B	ts_safetensors_sync	steady_state_decode	cold	decode_min_ms	1	121.97	predicted
Qwen/Qwen3-14B	ts_safetensors_sync	steady_state_decode	cold	decode_min_ms	2	126.06	predicted
Qwen/Qwen3-14B	ts_safetensors_sync	steady_state_decode	cold	decode_min_ms	3	125.88	predicted
Qwen/Qwen3-14B	ts_safetensors_sync	steady_state_decode	cold	decode_min_ms	4	126.14	predicted
Qwen/Qwen3-14B	ts_safetensors_sync	steady_state_decode	cold	decode_min_ms	5	126.26	predicted
Qwen/Qwen3-14B	ts_safetensors_sync	steady_state_decode	cold	init_ms	1	136359.88	predicted
Qwen/Qwen3-14B	ts_safetensors_sync	steady_state_decode	cold	init_ms	2	144648.08	predicted
Qwen/Qwen3-14B	ts_safetensors_sync	steady_state_decode	cold	init_ms	3	110526.57	predicted
Qwen/Qwen3-14B	ts_safetensors_sync	steady_state_decode	cold	init_ms	4	55797.09	predicted
Qwen/Qwen3-14B	ts_safetensors_sync	steady_state_decode	cold	init_ms	5	140234.71	predicted
Qwen/Qwen3-14B	ts_safetensors_sync	steady_state_decode	warm	decode_avg_ms	1	121.39	predicted
Qwen/Qwen3-14B	ts_safetensors_sync	steady_state_decode	warm	decode_avg_ms	2	122.79	predicted
Qwen/Qwen3-14B	ts_safetensors_sync	steady_state_decode	warm	decode_avg_ms	3	117.16	predicted
Qwen/Qwen3-14B	ts_safetensors_sync	steady_state_decode	warm	decode_avg_ms	4	125.50	predicted
Qwen/Qwen3-14B	ts_safetensors_sync	steady_state_decode	warm	decode_avg_ms	5	122.79	predicted
Qwen/Qwen3-14B	ts_safetensors_sync	steady_state_decode	warm	decode_max_ms	1	123.05	predicted
Qwen/Qwen3-14B	ts_safetensors_sync	steady_state_decode	warm	decode_max_ms	2	121.64	predicted
Qwen/Qwen3-14B	ts_safetensors_sync	steady_state_decode	warm	decode_max_ms	3	122.50	predicted
Qwen/Qwen3-14B	ts_safetensors_sync	steady_state_decode	warm	decode_max_ms	4	122.41	predicted
Qwen/Qwen3-14B	ts_safetensors_sync	steady_state_decode	warm	decode_max_ms	5	122.10	predicted
Qwen/Qwen3-14B	ts_safetensors_sync	steady_state_decode	warm	decode_min_ms	1	119.35	predicted
Qwen/Qwen3-14B	ts_safetensors_sync	steady_state_decode	warm	decode_min_ms	2	122.30	predicted
Qwen/Qwen3-14B	ts_safetensors_sync	steady_state_decode	warm	decode_min_ms	3	121.99	predicted
Qwen/Qwen3-14B	ts_safetensors_sync	steady_state_decode	warm	decode_min_ms	4	124.93	predicted
Qwen/Qwen3-14B	ts_safetensors_sync	steady_state_decode	warm	decode_min_ms	5	118.52	predicted
Qwen/Qwen3-14B	ts_safetensors_sync	steady_state_decode	warm	init_ms	1	98874.36	predicted
Qwen/Qwen3-14B	ts_safetensors_sync	steady_state_decode	warm	init_ms	2	88587.13	predicted
Qwen/Qwen3-14B	ts_safetensors_sync	steady_state_decode	warm	init_ms	3	117039.80	predicted
Qwen/Qwen3-14B	ts_safetensors_sync	steady_state_decode	warm	init_ms	4	107958.69	predicted
Qwen/Qwen3-14B	ts_safetensors_sync	steady_state_decode	warm	init_ms	5	128771.91	predicted
Qwen/Qwen3-14B	ts_safetensors_sync	ttft	cold	first_token_ms	1	29.93	predicted
Qwen/Qwen3-14B	ts_safetensors_sync	ttft	cold	first_token_ms	2	28.87	predicted
Qwen/Qwen3-14B	ts_safetensors_sync	ttft	cold	first_token_ms	3	29.18	predicted
Qwen/Qwen3-14B	ts_safetensors_sync	ttft	cold	first_token_ms	4	28.44	predicted
Qwen/Qwen3-14B	ts_safetensors_sync	ttft	cold	first_token_ms	5	28.80	predicted
Qwen/Qwen3-14B	ts_safetensors_sync	ttft	cold	init_ms	1	129933.30	predicted
Qwen/Qwen3-14B	ts_safetensors_sync	ttft	cold	init_ms	2	187725.83	predicted
Qwen/Qwen3-14B	ts_safetensors_sync	ttft	cold	init_ms	3	98100.50	predicted
Qwen/Qwen3-14B	ts_safetensors_sync	ttft	cold	init_ms	4	125588.96	predicted
Qwen/Qwen3-14B	ts_safetensors_sync	ttft	cold	init_ms	5	129785.50	predicted
Qwen/Qwen3-14B	ts_safetensors_sync	ttft	cold	ttft_ms	1	127332.19	predicted
Qwen/Qwen3-14B	ts_safetensors_sync	ttft	cold	ttft_ms	2	130193.92	predicted
Qwen/Qwen3-14B	ts_safetensors_sync	ttft	cold	ttft_ms	3	129319.27	predicted
Qwen/Qwen3-14B	ts_safetensors_sync	ttft	cold	ttft_ms	4	129591.68	predicted
Qwen/Qwen3-14B	ts_safetensors_sync	ttft	cold	ttft_ms	5	127415.32	predicted
Qwen/Qwen3-14B	ts_safetensors_sync	ttft	warm	first_token_ms	1	22.03	predicted
Qwen/Qwen3-14B	ts_safetensors_sync	ttft	warm	first_token_ms	2	21.31	predicted
Qwen/Qwen3-14B	ts_safetensors_sync	ttft	warm	first_token_ms	3	21.55	predicted
Qwen/Qwen3-14B	ts_safetensors_sync	ttft	warm	first_token_ms	4	22.08	predicted
Qwen/Qwen3-14B	ts_safetensors_sync	ttft	warm	first_token_ms	5	22.32	predicted
Qwen/Qwen3-14B	ts_safetensors_sync	ttft	warm	init_ms	1	91400.79	predicted
Qwen/Qwen3-14B	ts_safetensors_sync	ttft	warm	init_ms	2	122951.22	predicted
Qwen/Qwen3-14B	ts_safetensors_sync	ttft	warm	init_ms	3	106678.73	predicted
Qwen/Qwen3-14B	ts_safetensors_sync	ttft	warm	init_ms	4	132628.19	predicted
Qwen/Qwen3-14B	ts_safetensors_sync	ttft	warm	init_ms	5	111200.68	predicted
Qwen/Qwen3-14B	ts_safetensors_sync	ttft	warm	ttft_ms	1	112349.32	predicted
Qwen/Qwen3-14B	ts_safetensors_sync	ttft	warm	ttft_ms	2	111991.95	predicted
Qwen/Qwen3-14B	ts_safetensors_sync	ttft	warm	ttft_ms	3	106546.17	predicted
Qwen/Qwen3-14B	ts_safetensors_sync	ttft	warm	ttft_ms	4	107951.06	predicted
Qwen/Qwen3-14B	ts_safetensors_sync	ttft	warm	ttft_ms	5	107030.23	predicted
Qwen/Qwen3-14B	ts_serverlessllm_default	load_only	cold	init_ms	1	94271.40	predicted
Qwen/Qwen3-14B	ts_serverlessllm_default	load_only	cold	init_ms	2	81090.42	predicted
Qwen/Qwen3-14B	ts_serverlessllm_default	load_only	cold	init_ms	3	82180.27	predicted
Qwen/Qwen3-14B	ts_serverlessllm_default	load_only	cold	init_ms	4	102625.95	predicted
Qwen/Qwen3-14B	ts_serverlessllm_default	load_only	cold	init_ms	5	97471.33	predicted
Qwen/Qwen3-14B	ts_serverlessllm_default	load_only	warm	init_ms	1	97158.75	predicted
Qwen/Qwen3-14B	ts_serverlessllm_default	load_only	warm	init_ms	2	85003.07	predicted
Qwen/Qwen3-14B	ts_serverlessllm_default	load_only	warm	init_ms	3	83929.72	predicted
Qwen/Qwen3-14B	ts_serverlessllm_default	load_only	warm	init_ms	4	90216.12	predicted
Qwen/Qwen3-14B	ts_serverlessllm_default	load_only	warm	init_ms	5	101772.45	predicted
Qwen/Qwen3-14B	ts_serverlessllm_default	steady_state_decode	cold	decode_avg_ms	1	123.34	predicted
Qwen/Qwen3-14B	ts_serverlessllm_default	steady_state_decode	cold	decode_avg_ms	2	123.60	predicted
Qwen/Qwen3-14B	ts_serverlessllm_default	steady_state_decode	cold	decode_avg_ms	3	126.05	predicted
Qwen/Qwen3-14B	ts_serverlessllm_default	steady_state_decode	cold	decode_avg_ms	4	124.09	predicted
Qwen/Qwen3-14B	ts_serverlessllm_default	steady_state_decode	cold	decode_avg_ms	5	123.60	predicted
Qwen/Qwen3-14B	ts_serverlessllm_default	steady_state_decode	cold	decode_max_ms	1	124.55	predicted
Qwen/Qwen3-14B	ts_serverlessllm_default	steady_state_decode	cold	decode_max_ms	2	123.02	predicted
Qwen/Qwen3-14B	ts_serverlessllm_default	steady_state_decode	cold	decode_max_ms	3	127.38	predicted
Qwen/Qwen3-14B	ts_serverlessllm_default	steady_state_decode	cold	decode_max_ms	4	123.23	predicted
Qwen/Qwen3-14B	ts_serverlessllm_default	steady_state_decode	cold	decode_max_ms	5	121.71	predicted
Qwen/Qwen3-14B	ts_serverlessllm_default	steady_state_decode	cold	decode_min_ms	1	124.57	predicted
Qwen/Qwen3-14B	ts_serverlessllm_default	steady_state_decode	cold	decode_min_ms	2	125.22	predicted
Qwen/Qwen3-14B	ts_serverlessllm_default	steady_state_decode	cold	decode_min_ms	3	121.73	predicted
Qwen/Qwen3-14B	ts_serverlessllm_default	steady_state_decode	cold	decode_min_ms	4	124.67	predicted
Qwen/Qwen3-14B	ts_serverlessllm_default	steady_state_decode	cold	decode_min_ms	5	125.54	predicted
Qwen/Qwen3-14B	ts_serverlessllm_default	steady_state_decode	cold	init_ms	1	68578.04	predicted
Qwen/Qwen3-14B	ts_serverlessllm_default	steady_state_decode	cold	init_ms	2	80774.86	predicted
Qwen/Qwen3-14B	ts_serverlessllm_default	steady_state_decode	cold	init_ms	3	96705.82	predicted
Qwen/Qwen3-14B	ts_serverlessllm_default	steady_state_decode	cold	init_ms	4	86727.79	predicted
Qwen/Qwen3-14B	ts_serverlessllm_default	steady_state_decode	cold	init_ms	5	106345.48	predicted
Qwen/Qwen3-14B	ts_serverlessllm_default	steady_state_decode	warm	decode_avg_ms	1	123.83	predicted
Qwen/Qwen3-14B	ts_serverlessllm_default	steady_state_decode	warm	decode_avg_ms	2	122.78	predicted
Qwen/Qwen3-14B	ts_serverlessllm_default	steady_state_decode	warm	decode_avg_ms	3	123.18	predicted
Qwen/Qwen3-14B	ts_serverlessllm_default	steady_state_decode	warm	decode_avg_ms	4	122.10	predicted
Qwen/Qwen3-14B	ts_serverlessllm_default	steady_state_decode	warm	decode_avg_ms	5	121.45	predicted
Qwen/Qwen3-14B	ts_serverlessllm_default	steady_state_decode	warm	decode_max_ms	1	123.71	predicted
Qwen/Qwen3-14B	ts_serverlessllm_default	steady_state_decode	warm	decode_max_ms	2	125.89	predicted
Qwen/Qwen3-14B	ts_serverlessllm_default	steady_state_decode	warm	decode_max_ms	3	119.59	predicted
Qwen/Qwen3-14B	ts_serverlessllm_default	steady_state_decode	warm	decode_max_ms	4	124.00	predicted
Qwen/Qwen3-14B	ts_serverlessllm_default	steady_state_decode	warm	decode_max_ms	5	122.30	predicted
Qwen/Qwen3-14B	ts_serverlessllm_default	steady_state_decode	warm	decode_min_ms	1	123.02	predicted
Qwen/Qwen3-14B	ts_serverlessllm_default	steady_state_decode	warm	decode_min_ms	2	120.96	predicted
Qwen/Qwen3-14B	ts_serverlessllm_default	steady_state_decode	warm	decode_min_ms	3	123.16	predicted
Qwen/Qwen3-14B	ts_serverlessllm_default	steady_state_decode	warm	decode_min_ms	4	120.18	predicted
Qwen/Qwen3-14B	ts_serverlessllm_default	steady_state_decode	warm	decode_min_ms	5	122.76	predicted
Qwen/Qwen3-14B	ts_serverlessllm_default	steady_state_decode	warm	init_ms	1	83987.66	predicted
Qwen/Qwen3-14B	ts_serverlessllm_default	steady_state_decode	warm	init_ms	2	74346.99	predicted
Qwen/Qwen3-14B	ts_serverlessllm_default	steady_state_decode	warm	init_ms	3	88643.95	predicted
