model	loader	kind	cache_mode	metric	rep	value	status
HuggingFaceTB/SmolLM3-3B	native	steady_state_decode	warm	decode_max_ms	1	35.66	predicted
HuggingFaceTB/SmolLM3-3B	native	steady_state_decode	warm	decode_max_ms	2	36.02	predicted
HuggingFaceTB/SmolLM3-3B	native	steady_state_decode	warm	decode_max_ms	3	36.58	predicted
HuggingFaceTB/SmolLM3-3B	native	steady_state_decode	warm	decode_max_ms	4	36.22	predicted
HuggingFaceTB/SmolLM3-3B	native	steady_state_decode	warm	decode_max_ms	5	36.21	predicted
HuggingFaceTB/SmolLM3-3B	ts_safetensors_default	load_only	warm	init_ms	1	24926.51	predicted
HuggingFaceTB/SmolLM3-3B	ts_safetensors_default	load_only	warm	init_ms	2	23570.98	predicted
HuggingFaceTB/SmolLM3-3B	ts_safetensors_default	load_only	warm	init_ms	3	23363.61	predicted
HuggingFaceTB/SmolLM3-3B	ts_safetensors_default	load_only	warm	init_ms	4	25840.52	predicted
HuggingFaceTB/SmolLM3-3B	ts_safetensors_default	load_only	warm	init_ms	5	22773.72	predicted
HuggingFaceTB/SmolLM3-3B	ts_safetensors_default	ttft	warm	init_ms	1	27100.92	predicted
HuggingFaceTB/SmolLM3-3B	ts_safetensors_default	ttft	warm	init_ms	2	25220.70	predicted
HuggingFaceTB/SmolLM3-3B	ts_safetensors_default	ttft	warm	init_ms	3	22258.14	predicted
HuggingFaceTB/SmolLM3-3B	ts_safetensors_default	ttft	warm	init_ms	4	25351.04	predicted
HuggingFaceTB/SmolLM3-3B	ts_safetensors_default	ttft	warm	init_ms	5	25121.49	predicted
HuggingFaceTB/SmolLM3-3B	ts_safetensors_default	ttft	warm	first_token_ms	1	10.61	predicted
HuggingFaceTB/SmolLM3-3B	ts_safetensors_default	ttft	warm	first_token_ms	2	10.69	predicted
HuggingFaceTB/SmolLM3-3B	ts_safetensors_default	ttft	warm	first_token_ms	3	10.37	predicted
HuggingFaceTB/SmolLM3-3B	ts_safetensors_default	ttft	warm	first_token_ms	4	10.30	predicted
HuggingFaceTB/SmolLM3-3B	ts_safetensors_default	ttft	warm	first_token_ms	5	10.32	predicted
HuggingFaceTB/SmolLM3-3B	ts_safetensors_default	ttft	warm	ttft_ms	1	24313.58	predicted
HuggingFaceTB/SmolLM3-3B	ts_safetensors_default	ttft	warm	ttft_ms	2	24429.96	predicted
HuggingFaceTB/SmolLM3-3B	ts_safetensors_default	ttft	warm	ttft_ms	3	24941.31	predicted
HuggingFaceTB/SmolLM3-3B	ts_safetensors_default	ttft	warm	ttft_ms	4	24807.77	predicted
HuggingFaceTB/SmolLM3-3B	ts_safetensors_default	ttft	warm	ttft_ms	5	24556.48	predicted
HuggingFaceTB/SmolLM3-3B	ts_safetensors_default	steady_state_decode	warm	init_ms	1	23413.28	predicted
HuggingFaceTB/SmolLM3-3B	ts_safetensors_default	steady_state_decode	warm	init_ms	2	25575.39	predicted
HuggingFaceTB/SmolLM3-3B	ts_safetensors_default	steady_state_decode	warm	init_ms	3	23884.38	predicted
HuggingFaceTB/SmolLM3-3B	ts_safetensors_default	steady_state_decode	warm	init_ms	4	22812.31	predicted
HuggingFaceTB/SmolLM3-3B	ts_safetensors_default	steady_state_decode	warm	init_ms	5	24580.95	predicted
HuggingFaceTB/SmolLM3-3B	ts_safetensors_default	steady_state_decode	warm	decode_avg_ms	1	35.78	predicted
HuggingFaceTB/SmolLM3-3B	ts_safetensors_default	steady_state_decode	warm	decode_avg_ms	2	35.20	predicted
HuggingFaceTB/SmolLM3-3B	ts_safetensors_default	steady_state_decode	warm	decode_avg_ms	3	36.57	predicted
HuggingFaceTB/SmolLM3-3B	ts_safetensors_default	steady_state_decode	warm	decode_avg_ms	4	36.58	predicted
HuggingFaceTB/SmolLM3-3B	ts_safetensors_default	steady_state_decode	warm	decode_avg_ms	5	36.00	predicted
HuggingFaceTB/SmolLM3-3B	ts_safetensors_default	steady_state_decode	warm	decode_min_ms	1	35.87	predicted
HuggingFaceTB/SmolLM3-3B	ts_safetensors_default	steady_state_decode	warm	decode_min_ms	2	36.16	predicted
HuggingFaceTB/SmolLM3-3B	ts_safetensors_default	steady_state_decode	warm	decode_min_ms	3	35.76	predicted
HuggingFaceTB/SmolLM3-3B	ts_safetensors_default	steady_state_decode	warm	decode_min_ms	4	36.42	predicted
HuggingFaceTB/SmolLM3-3B	ts_safetensors_default	steady_state_decode	warm	decode_min_ms	5	36.97	predicted
HuggingFaceTB/SmolLM3-3B	ts_safetensors_default	steady_state_decode	warm	decode_max_ms	1	36.27	predicted
HuggingFaceTB/SmolLM3-3B	ts_safetensors_default	steady_state_decode	warm	decode_max_ms	2	36.53	predicted
HuggingFaceTB/SmolLM3-3B	ts_safetensors_default	steady_state_decode	warm	decode_max_ms	3	36.84	predicted
HuggingFaceTB/SmolLM3-3B	ts_safetensors_default	steady_state_decode	warm	decode_max_ms	4	35.97	predicted
HuggingFaceTB/SmolLM3-3B	ts_safetensors_default	steady_state_decode	warm	decode_max_ms	5	35.39	predicted
HuggingFaceTB/SmolLM3-3B	ts_safetensors_sync	load_only	warm	init_ms	1	26479.29	predicted
HuggingFaceTB/SmolLM3-3B	ts_safetensors_sync	load_only	warm	init_ms	2	21591.18	predicted
HuggingFaceTB/SmolLM3-3B	ts_safetensors_sync	load_only	warm	init_ms	3	28223.05	predicted
HuggingFaceTB/SmolLM3-3B	ts_safetensors_sync	load_only	warm	init_ms	4	26409.03	predicted
HuggingFaceTB/SmolLM3-3B	ts_safetensors_sync	load_only	warm	init_ms	5	25060.49	predicted
HuggingFaceTB/SmolLM3-3B	ts_safetensors_sync	ttft	warm	init_ms	1	25050.32	predicted
HuggingFaceTB/SmolLM3-3B	ts_safetensors_sync	ttft	warm	init_ms	2	28443.82	predicted
HuggingFaceTB/SmolLM3-3B	ts_safetensors_sync	ttft	warm	init_ms	3	23059.80	predicted
HuggingFaceTB/SmolLM3-3B	ts_safetensors_sync	ttft	warm	init_ms	4	22632.75	predicted
HuggingFaceTB/SmolLM3-3B	ts_safetensors_sync	ttft	warm	init_ms	5	23754.54	predicted
HuggingFaceTB/SmolLM3-3B	ts_safetensors_sync	ttft	warm	first_token_ms	1	10.56	predicted
HuggingFaceTB/SmolLM3-3B	ts_safetensors_sync	ttft	warm	first_token_ms	2	10.40	predicted
HuggingFaceTB/SmolLM3-3B	ts_safetensors_sync	ttft	warm	first_token_ms	3	10.65	predicted
HuggingFaceTB/SmolLM3-3B	ts_safetensors_sync	ttft	warm	first_token_ms	4	10.64	predicted
HuggingFaceTB/SmolLM3-3B	ts_safetensors_sync	ttft	warm	first_token_ms	5	10.44	predicted
HuggingFaceTB/SmolLM3-3B	ts_safetensors_sync	ttft	warm	ttft_ms	1	25759.17	predicted
HuggingFaceTB/SmolLM3-3B	ts_safetensors_sync	ttft	warm	ttft_ms	2	24264.06	predicted
HuggingFaceTB/SmolLM3-3B	ts_safetensors_sync	ttft	warm	ttft_ms	3	24321.65	predicted
HuggingFaceTB/SmolLM3-3B	ts_safetensors_sync	ttft	warm	ttft_ms	4	25146.71	predicted
HuggingFaceTB/SmolLM3-3B	ts_safetensors_sync	ttft	warm	ttft_ms	5	24855.39	predicted
HuggingFaceTB/SmolLM3-3B	ts_safetensors_sync	steady_state_decode	warm	init_ms	1	25425.40	predicted
HuggingFaceTB/SmolLM3-3B	ts_safetensors_sync	steady_state_decode	warm	init_ms	2	23384.92	predicted
HuggingFaceTB/SmolLM3-3B	ts_safetensors_sync	steady_state_decode	warm	init_ms	3	22569.33	predicted
HuggingFaceTB/SmolLM3-3B	ts_safetensors_sync	steady_state_decode	warm	init_ms	4	23332.61	predicted
HuggingFaceTB/SmolLM3-3B	ts_safetensors_sync	steady_state_decode	warm	init_ms	5	23257.72	predicted
HuggingFaceTB/SmolLM3-3B	ts_safetensors_sync	steady_state_decode	warm	decode_avg_ms	1	36.31	predicted
HuggingFaceTB/SmolLM3-3B	ts_safetensors_sync	steady_state_decode	warm	decode_avg_ms	2	35.59	predicted
HuggingFaceTB/SmolLM3-3B	ts_safetensors_sync	steady_state_decode	warm	decode_avg_ms	3	36.48	predicted
HuggingFaceTB/SmolLM3-3B	ts_safetensors_sync	steady_state_decode	warm	decode_avg_ms	4	36.36	predicted
HuggingFaceTB/SmolLM3-3B	ts_safetensors_sync	steady_state_decode	warm	decode_avg_ms	5	36.68	predicted
HuggingFaceTB/SmolLM3-3B	ts_safetensors_sync	steady_state_decode	warm	decode_min_ms	1	36.36	predicted
HuggingFaceTB/SmolLM3-3B	ts_safetensors_sync	steady_state_decode	warm	decode_min_ms	2	36.28	predicted
HuggingFaceTB/SmolLM3-3B	ts_safetensors_sync	steady_state_decode	warm	decode_min_ms	3	36.27	predicted
HuggingFaceTB/SmolLM3-3B	ts_safetensors_sync	steady_state_decode	warm	decode_min_ms	4	35.35	predicted
HuggingFaceTB/SmolLM3-3B	ts_safetensors_sync	steady_state_decode	warm	decode_min_ms	5	35.53	predicted
HuggingFaceTB/SmolLM3-3B	ts_safetensors_sync	steady_state_decode	warm	decode_max_ms	1	35.05	predicted
HuggingFaceTB/SmolLM3-3B	ts_safetensors_sync	steady_state_decode	warm	decode_max_ms	2	36.59	predicted
HuggingFaceTB/SmolLM3-3B	ts_safetensors_sync	steady_state_decode	warm	decode_max_ms	3	35.89	predicted
HuggingFaceTB/SmolLM3-3B	ts_safetensors_sync	steady_state_decode	warm	decode_max_ms	4	36.67	predicted
HuggingFaceTB/SmolLM3-3B	ts_safetensors_sync	steady_state_decode	warm	decode_max_ms	5	36.76	predicted
HuggingFaceTB/SmolLM3-3B	ts_safetensors_io_uring	load_only	warm	init_ms	1	24078.71	predicted
HuggingFaceTB/SmolLM3-3B	ts_safetensors_io_uring	load_only	warm	init_ms	2	24809.32	predicted
HuggingFaceTB/SmolLM3-3B	ts_safetensors_io_uring	load_only	warm	init_ms	3	26244.58	predicted
HuggingFaceTB/SmolLM3-3B	ts_safetensors_io_uring	load_only	warm	init_ms	4	25881.16	predicted
HuggingFaceTB/SmolLM3-3B	ts_safetensors_io_uring	load_only	warm	init_ms	5	27359.89	predicted
HuggingFaceTB/SmolLM3-3B	ts_safetensors_io_uring	ttft	warm	init_ms	1	24330.92	predicted
HuggingFaceTB/SmolLM3-3B	ts_safetensors_io_uring	ttft	warm	init_ms	2	26910.16	predicted
HuggingFaceTB/SmolLM3-3B	ts_safetensors_io_uring	ttft	warm	init_ms	3	23187.65	predicted
HuggingFaceTB/SmolLM3-3B	ts_safetensors_io_uring	ttft	warm	init_ms	4	22186.87	predicted
HuggingFaceTB/SmolLM3-3B	ts_safetensors_io_uring	ttft	warm	init_ms	5	28346.02	predicted
HuggingFaceTB/SmolLM3-3B	ts_safetensors_io_uring	ttft	warm	first_token_ms	1	10.30	predicted
HuggingFaceTB/SmolLM3-3B	ts_safetensors_io_uring	ttft	warm	first_token_ms	2	10.45	predicted
HuggingFaceTB/SmolLM3-3B	ts_safetensors_io_uring	ttft	warm	first_token_ms	3	10.27	predicted
HuggingFaceTB/SmolLM3-3B	ts_safetensors_io_uring	ttft	warm	first_token_ms	4	10.27	predicted
HuggingFaceTB/SmolLM3-3B	ts_safetensors_io_uring	ttft	warm	first_token_ms	5	10.49	predicted
HuggingFaceTB/SmolLM3-3B	ts_safetensors_io_uring	ttft	warm	ttft_ms	1	26599.56	predicted
HuggingFaceTB/SmolLM3-3B	ts_safetensors_io_uring	ttft	warm	ttft_ms	2	27346.60	predicted
HuggingFaceTB/SmolLM3-3B	ts_safetensors_io_uring	ttft	warm	ttft_ms	3	27060.66	predicted
HuggingFaceTB/SmolLM3-3B	ts_safetensors_io_uring	ttft	warm	ttft_ms	4	26679.49	predicted
HuggingFaceTB/SmolLM3-3B	ts_safetensors_io_uring	ttft	warm	ttft_ms	5	27225.96	predicted
HuggingFaceTB/SmolLM3-3B	ts_safetensors_io_uring	steady_state_decode	warm	init_ms	1	29420.13	predicted
HuggingFaceTB/SmolLM3-3B	ts_safetensors_io_uring	steady_state_decode	warm	init_ms	2	27896.34	predicted
HuggingFaceTB/SmolLM3-3B	ts_safetensors_io_uring	steady_state_decode	warm	init_ms	3	26129.79	predicted
HuggingFaceTB/SmolLM3-3B	ts_safetensors_io_uring	steady_state_decode	warm	init_ms	4	29208.49	predicted
HuggingFaceTB/SmolLM3-3B	ts_safetensors_io_uring	steady_state_decode	warm	init_ms	5	30828.78	predicted
HuggingFaceTB/SmolLM3-3B	ts_safetensors_io_uring	steady_state_decode	warm	decode_avg_ms	1	36.96	predicted
HuggingFaceTB/SmolLM3-3B	ts_safetensors_io_uring	steady_state_decode	warm	decode_avg_ms	2	37.77	predicted
HuggingFaceTB/SmolLM3-3B	ts_safetensors_io_uring	steady_state_decode	warm	decode_avg_ms	3	37.15	predicted
HuggingFaceTB/SmolLM3-3B	ts_safetensors_io_uring	steady_state_decode	warm	decode_avg_ms	4	37.09	predicted
HuggingFaceTB/SmolLM3-3B	ts_safetensors_io_uring	steady_state_decode	warm	decode_avg_ms	5	35.68	predicted
HuggingFaceTB/SmolLM3-3B	ts_safetensors_io_uring	steady_state_decode	warm	decode_min_ms	1	35.50	predicted
HuggingFaceTB/SmolLM3-3B	ts_safetensors_io_uring	steady_state_decode	warm	decode_min_ms	2	36.27	predicted
HuggingFaceTB/SmolLM3-3B	ts_safetensors_io_uring	steady_state_decode	warm	decode_min_ms	3	35.10	predicted
HuggingFaceTB/SmolLM3-3B	ts_safetensors_io_uring	steady_state_decode	warm	decode_min_ms	4	35.88	predicted
HuggingFaceTB/SmolLM3-3B	ts_safetensors_io_uring	steady_state_decode	warm	decode_min_ms	5	36.94	predicted
HuggingFaceTB/SmolLM3-3B	ts_safetensors_io_uring	steady_state_decode	warm	decode_max_ms	1	36.30	predicted
HuggingFaceTB/SmolLM3-3B	ts_safetensors_io_uring	steady_state_decode	warm	decode_max_ms	2	37.18	predicted
HuggingFaceTB/SmolLM3-3B	ts_safetensors_io_uring	steady_state_decode	warm	decode_max_ms	3	35.80	predicted
HuggingFaceTB/SmolLM3-3B	ts_safetensors_io_uring	steady_state_decode	warm	decode_max_ms	4	36.43	predicted
HuggingFaceTB/SmolLM3-3B	ts_safetensors_io_uring	steady_state_decode	warm	decode_max_ms	5	37.54	predicted
HuggingFaceTB/SmolLM3-3B	ts_serverlessllm_default	load_only	warm	init_ms	1	34480.22	predicted
HuggingFaceTB/SmolLM3-3B	ts_serverlessllm_default	load_only	warm	init_ms	2	34702.08	predicted
HuggingFaceTB/SmolLM3-3B	ts_serverlessllm_default	load_only	warm	init_ms	3	38539.68	predicted
HuggingFaceTB/SmolLM3-3B	ts_serverlessllm_default	load_only	warm	init_ms	4	37432.93	predicted
HuggingFaceTB/SmolLM3-3B	ts_serverlessllm_default	load_only	warm	init_ms	5	31535.44	predicted
HuggingFaceTB/SmolLM3-3B	ts_serverlessllm_default	ttft	warm	init_ms	1	29743.60	predicted
HuggingFaceTB/SmolLM3-3B	ts_serverlessllm_default	ttft	warm	init_ms	2	25582.43	predicted
HuggingFaceTB/SmolLM3-3B	ts_serverlessllm_default	ttft	warm	init_ms	3	26868.90	predicted
HuggingFaceTB/SmolLM3-3B	ts_serverlessllm_default	ttft	warm	init_ms	4	26939.51	predicted
HuggingFaceTB/SmolLM3-3B	ts_serverlessllm_default	ttft	warm	init_ms	5	29216.53	predicted
HuggingFaceTB/SmolLM3-3B	ts_serverlessllm_default	ttft	warm	first_token_ms	1	10.35	predicted
HuggingFaceTB/SmolLM3-3B	ts_serverlessllm_default	ttft	warm	first_token_ms	2	10.68	predicted
HuggingFaceTB/SmolLM3-3B	ts_serverlessllm_default	ttft	warm	first_token_ms	3	10.70	predicted
HuggingFaceTB/SmolLM3-3B	ts_serverlessllm_default	ttft	warm	first_token_ms	4	10.76	predicted
HuggingFaceTB/SmolLM3-3B	ts_serverlessllm_default	ttft	warm	first_token_ms	5	10.54	predicted
HuggingFaceTB/SmolLM3-3B	ts_serverlessllm_default	ttft	warm	ttft_ms	1	27457.53	predicted
HuggingFaceTB/SmolLM3-3B	ts_serverlessllm_default	ttft	warm	ttft_ms	2	26534.29	predicted
HuggingFaceTB/SmolLM3-3B	ts_serverlessllm_default	ttft	warm	ttft_ms	3	27534.87	predicted
HuggingFaceTB/SmolLM3-3B	ts_serverlessllm_default	ttft	warm	ttft_ms	4	27106.98	predicted
HuggingFaceTB/SmolLM3-3B	ts_serverlessllm_default	ttft	warm	ttft_ms	5	26163.62	predicted
HuggingFaceTB/SmolLM3-3B	ts_serverlessllm_default	steady_state_decode	warm	init_ms	1	27758.82	predicted
HuggingFaceTB/SmolLM3-3B	ts_serverlessllm_default	steady_state_decode	warm	init_ms	2	27267.18	predicted
HuggingFaceTB/SmolLM3-3B	ts_serverlessllm_default	steady_state_decode	warm	init_ms	3	26116.73	predicted
HuggingFaceTB/SmolLM3-3B	ts_serverlessllm_default	steady_state_decode	warm	init_ms	4	25298.25	predicted
HuggingFaceTB/SmolLM3-3B	ts_serverlessllm_default	steady_state_decode	warm	init_ms	5	26365.04	predicted
HuggingFaceTB/SmolLM3-3B	ts_serverlessllm_default	steady_state_decode	warm	decode_avg_ms	1	35.17	predicted
HuggingFaceTB/SmolLM3-3B	ts_serverlessllm_default	steady_state_decode	warm	decode_avg_ms	2	37.44	predicted
HuggingFaceTB/SmolLM3-3B	ts_serverlessllm_default	steady_state_decode	warm	decode_avg_ms	3	35.40	predicted
HuggingFaceTB/SmolLM3-3B	ts_serverlessllm_default	steady_state_decode	warm	decode_avg_ms	4	35.74	predicted
HuggingFaceTB/SmolLM3-3B	ts_serverlessllm_default	steady_state_decode	warm	decode_avg_ms	5	37.05	predicted
HuggingFaceTB/SmolLM3-3B	ts_serverlessllm_default	steady_state_decode	warm	decode_min_ms	1	36.47	predicted
HuggingFaceTB/SmolLM3-3B	ts_serverlessllm_default	steady_state_decode	warm	decode_min_ms	2	36.57	predicted
HuggingFaceTB/SmolLM3-3B	ts_serverlessllm_default	steady_state_decode	warm	decode_min_ms	3	37.15	predicted
HuggingFaceTB/SmolLM3-3B	ts_serverlessllm_default	steady_state_decode	warm	decode_min_ms	4	35.83	predicted
HuggingFaceTB/SmolLM3-3B	ts_serverlessllm_default	steady_state_decode	warm	decode_min_ms	5	35.30	predicted
HuggingFaceTB/SmolLM3-3B	ts_serverlessllm_default	steady_state_decode	warm	decode_max_ms	1	37.13	predicted
HuggingFaceTB/SmolLM3-3B	ts_serverlessllm_default	steady_state_decode	warm	decode_max_ms	2	37.10	predicted
HuggingFaceTB/SmolLM3-3B	ts_serverlessllm_default	steady_state_decode	warm	decode_max_ms	3	36.28	predicted
HuggingFaceTB/SmolLM3-3B	ts_serverlessllm_default	steady_state_decode	warm	decode_max_ms	4	35.59	predicted
HuggingFaceTB/SmolLM3-3B	ts_serverlessllm_default	steady_state_decode	warm	decode_max_ms	5	37.42	predicted
HuggingFaceTB/SmolLM3-3B	ts_serverlessllm_sync	load_only	warm	init_ms	1	30607.57	predicted
HuggingFaceTB/SmolLM3-3B	ts_serverlessllm_sync	load_only	warm	init_ms	2	26044.65	predicted
HuggingFaceTB/SmolLM3-3B	ts_serverlessllm_sync	load_only	warm	init_ms	3	31085.33	predicted
HuggingFaceTB/SmolLM3-3B	ts_serverlessllm_sync	load_only	warm	init_ms	4	25886.64	predicted
HuggingFaceTB/SmolLM3-3B	ts_serverlessllm_sync	load_only	warm	init_ms	5	28129.91	predicted
HuggingFaceTB/SmolLM3-3B	ts_serverlessllm_sync	ttft	warm	init_ms	1	26500.64	predicted
HuggingFaceTB/SmolLM3-3B	ts_serverlessllm_sync	ttft	warm	init_ms	2	27631.51	predicted
HuggingFaceTB/SmolLM3-3B	ts_serverlessllm_sync	ttft	warm	init_ms	3	27176.16	predicted
HuggingFaceTB/SmolLM3-3B	ts_serverlessllm_sync	ttft	warm	init_ms	4	27688.63	predicted
HuggingFaceTB/SmolLM3-3B	ts_serverlessllm_sync	ttft	warm	init_ms	5	30804.35	predicted
HuggingFaceTB/SmolLM3-3B	ts_serverlessllm_sync	ttft	warm	first_token_ms	1	10.50	predicted
HuggingFaceTB/SmolLM3-3B	ts_serverlessllm_sync	ttft	warm	first_token_ms	2	10.57	predicted
HuggingFaceTB/SmolLM3-3B	ts_serverlessllm_sync	ttft	warm	first_token_ms	3	10.67	predicted
HuggingFaceTB/SmolLM3-3B	ts_serverlessllm_sync	ttft	warm	first_token_ms	4	10.36	predicted
HuggingFaceTB/SmolLM3-3B	ts_serverlessllm_sync	ttft	warm	first_token_ms	5	10.45	predicted
HuggingFaceTB/SmolLM3-3B	ts_serverlessllm_sync	ttft	warm	ttft_ms	1	29441.20	predicted
HuggingFaceTB/SmolLM3-3B	ts_serverlessllm_sync	ttft	warm	ttft_ms	2	30121.96	predicted
HuggingFaceTB/SmolLM3-3B	ts_serverlessllm_sync	ttft	warm	ttft_ms	3	29651.46	predicted
HuggingFaceTB/SmolLM3-3B	ts_serverlessllm_sync	ttft	warm	ttft_ms	4	29932.53	predicted
HuggingFaceTB/SmolLM3-3B	ts_serverlessllm_sync	ttft	warm	ttft_ms	5	29721.30	predicted
HuggingFaceTB/SmolLM3-3B	ts_serverlessllm_sync	steady_state_decode	warm	init_ms	1	31579.73	predicted
HuggingFaceTB/SmolLM3-3B	ts_serverlessllm_sync	steady_state_decode	warm	init_ms	2	24959.84	predicted
HuggingFaceTB/SmolLM3-3B	ts_serverlessllm_sync	steady_state_decode	warm	init_ms	3	31168.82	predicted
HuggingFaceTB/SmolLM3-3B	ts_serverlessllm_sync	steady_state_decode	warm	init_ms	4	29612.96	predicted
HuggingFaceTB/SmolLM3-3B	ts_serverlessllm_sync	steady_state_decode	warm	init_ms	5	29243.26	predicted
HuggingFaceTB/SmolLM3-3B	ts_serverlessllm_sync	steady_state_decode	warm	decode_avg_ms	1	35.73	predicted
HuggingFaceTB/SmolLM3-3B	ts_serverlessllm_sync	steady_state_decode	warm	decode_avg_ms	2	35.81	predicted
HuggingFaceTB/SmolLM3-3B	ts_serverlessllm_sync	steady_state_decode	warm	decode_avg_ms	3	36.42	predicted
HuggingFaceTB/SmolLM3-3B	ts_serverlessllm_sync	steady_state_decode	warm	decode_avg_ms	4	36.72	predicted
HuggingFaceTB/SmolLM3-3B	ts_serverlessllm_sync	steady_state_decode	warm	decode_avg_ms	5	35.03	predicted
HuggingFaceTB/SmolLM3-3B	ts_serverlessllm_sync	steady_state_decode	warm	decode_min_ms	1	36.16	predicted
HuggingFaceTB/SmolLM3-3B	ts_serverlessllm_sync	steady_state_decode	warm	decode_min_ms	2	35.60	predicted
HuggingFaceTB/SmolLM3-3B	ts_serverlessllm_sync	steady_state_decode	warm	decode_min_ms	3	35.32	predicted
HuggingFaceTB/SmolLM3-3B	ts_serverlessllm_sync	steady_state_decode	warm	decode_min_ms	4	36.28	predicted
HuggingFaceTB/SmolLM3-3B	ts_serverlessllm_sync	steady_state_decode	warm	decode_min_ms	5	35.76	predicted
HuggingFaceTB/SmolLM3-3B	ts_serverlessllm_sync	steady_state_decode	warm	decode_max_ms	1	35.77	predicted
HuggingFaceTB/SmolLM3-3B	ts_serverlessllm_sync	steady_state_decode	warm	decode_max_ms	2	35.69	predicted
HuggingFaceTB/SmolLM3-3B	ts_serverlessllm_sync	steady_state_decode	warm	decode_max_ms	3	36.46	predicted
HuggingFaceTB/SmolLM3-3B	ts_serverlessllm_sync	steady_state_decode	warm	decode_max_ms	4	36.24	predicted
HuggingFaceTB/SmolLM3-3B	ts_serverlessllm_sync	steady_state_decode	warm	decode_max_ms	5	35.46	predicted
HuggingFaceTB/SmolLM3-3B	ts_serverlessllm_io_uring	load_only	warm	init_ms	1	25914.32	predicted
HuggingFaceTB/SmolLM3-3B	ts_serverlessllm_io_uring	load_only	warm	init_ms	2	27377.94	predicted
HuggingFaceTB/SmolLM3-3B	ts_serverlessllm_io_uring	load_only	warm	init_ms	3	28684.11	predicted
HuggingFaceTB/SmolLM3-3B	ts_serverlessllm_io_uring	load_only	warm	init_ms	4	25450.41	predicted
HuggingFaceTB/SmolLM3-3B	ts_serverlessllm_io_uring	load_only	warm	init_ms	5	28868.50	predicted
HuggingFaceTB/SmolLM3-3B	ts_serverlessllm_io_uring	ttft	warm	init_ms	1	25937.40	predicted
HuggingFaceTB/SmolLM3-3B	ts_serverlessllm_io_uring	ttft	warm	init_ms	2	33827.36	predicted
HuggingFaceTB/SmolLM3-3B	ts_serverlessllm_io_uring	ttft	warm	init_ms	3	25677.50	predicted
HuggingFaceTB/SmolLM3-3B	ts_serverlessllm_io_uring	ttft	warm	init_ms	4	26012.66	predicted
HuggingFaceTB/SmolLM3-3B	ts_serverlessllm_io_uring	ttft	warm	init_ms	5	28198.83	predicted
HuggingFaceTB/SmolLM3-3B	ts_serverlessllm_io_uring	ttft	warm	first_token_ms	1	10.20	predicted
HuggingFaceTB/SmolLM3-3B	ts_serverlessllm_io_uring	ttft	warm	first_token_ms	2	10.55	predicted
HuggingFaceTB/SmolLM3-3B	ts_serverlessllm_io_uring	ttft	warm	first_token_ms	3	10.76	predicted
HuggingFaceTB/SmolLM3-3B	ts_serverlessllm_io_uring	ttft	warm	first_token_ms	4	10.30	predicted
HuggingFaceTB/SmolLM3-3B	ts_serverlessllm_io_uring	ttft	warm	first_token_ms	5	10.42	predicted
HuggingFaceTB/SmolLM3-3B	ts_serverlessllm_io_uring	ttft	warm	ttft_ms	1	27490.60	predicted
HuggingFaceTB/SmolLM3-3B	ts_serverlessllm_io_uring	ttft	warm	ttft_ms	2	27778.23	predicted
HuggingFaceTB/SmolLM3-3B	ts_serverlessllm_io_uring	ttft	warm	ttft_ms	3	28573.67	predicted
HuggingFaceTB/SmolLM3-3B	ts_serverlessllm_io_uring	ttft	warm	ttft_ms	4	28275.06	predicted
HuggingFaceTB/SmolLM3-3B	ts_serverlessllm_io_uring	ttft	warm	ttft_ms	5	27275.89	predicted
HuggingFaceTB/SmolLM3-3B	ts_serverlessllm_io_uring	steady_state_decode	warm	init_ms	1	31447.49	predicted
HuggingFaceTB/SmolLM3-3B	ts_serverlessllm_io_uring	steady_state_decode	warm	init_ms	2	30588.10	predicted
HuggingFaceTB/SmolLM3-3B	ts_serverlessllm_io_uring	steady_state_decode	warm	init_ms	3	29075.29	predicted
HuggingFaceTB/SmolLM3-3B	ts_serverlessllm_io_uring	steady_state_decode	warm	init_ms	4	26510.42	predicted
HuggingFaceTB/SmolLM3-3B	ts_serverlessllm_io_uring	steady_state_decode	warm	init_ms	5	28133.46	predicted
HuggingFaceTB/SmolLM3-3B	ts_serverlessllm_io_uring	steady_state_decode	warm	decode_avg_ms	1	35.46	predicted
HuggingFaceTB/SmolLM3-3B	ts_serverlessllm_io_uring	steady_state_decode	warm	decode_avg_ms	2	36.37	predicted
HuggingFaceTB/SmolLM3-3B	ts_serverlessllm_io_uring	steady_state_decode	warm	decode_avg_ms	3	35.80	predicted
HuggingFaceTB/SmolLM3-3B	ts_serverlessllm_io_uring	steady_state_decode	warm	decode_avg_ms	4	34.42	predicted
HuggingFaceTB/SmolLM3-3B	ts_serverlessllm_io_uring	steady_state_decode	warm	decode_avg_ms	5	36.70	predicted
HuggingFaceTB/SmolLM3-3B	ts_serverlessllm_io_uring	steady_state_decode	warm	decode_min_ms	1	36.02	predicted
HuggingFaceTB/SmolLM3-3B	ts_serverlessllm_io_uring	steady_state_decode	warm	decode_min_ms	2	36.65	predicted
HuggingFaceTB/SmolLM3-3B	ts_serverlessllm_io_uring	steady_state_decode	warm	decode_min_ms	3	35.78	predicted
HuggingFaceTB/SmolLM3-3B	ts_serverlessllm_io_uring	steady_state_decode	warm	decode_min_ms	4	36.01	predicted
